RX, 31, 24, 636.27541263
RX, 31, 25, 635.83842119
RX, 31, 26, 635.82663135
RX, 31, 27, 636.8619103999999
RX, 31, 28, 635.8757052000001
RX, 31, 29, 635.77759255
RX, 31, 30, 635.77793692
RX, 32, 0, 1268.44569776
RX, 32, 1, 1268.81046116
RX, 32, 2, 1268.7138584299998
RX, 32, 3, 1268.48857607
RX, 32, 4, 1268.56794405
RX, 32, 5, 1269.63591084
RX, 32, 6, 1267.1374177100001
RX, 32, 7, 1267.82407702
RX, 32, 8, 1270.43739943
RX, 32, 9, 1272.4785563300002
RX, 32, 10, 1283.33065959
RX, 32, 11, 1283.8793894899998
RX, 32, 12, 1285.88373301
RX, 32, 13, 1287.4561919199998
RX, 32, 14, 1282.63621911
RX, 32, 15, 1282.1882980999999
RX, 32, 16, 1282.11657695
RX, 32, 17, 1282.26888978
RX, 32, 18, 1282.2504739499998
RX, 32, 19, 1282.18595414
RX, 32, 20, 1283.52874265
RX, 32, 21, 1282.82188724
RX, 32, 22, 1282.8486337999998
RX, 32, 23, 1284.0786232700002
RX, 32, 24, 1269.92903755
RX, 32, 25, 1269.85099376
RX, 32, 26, 1269.1007812199998
RX, 32, 27, 1269.02918972
RX, 32, 28, 1269.21257578
RX, 32, 29, 1268.926115
RX, 32, 30, 1269.07629327
RX, 32, 31, 1269.2804678300001
RY, 24, 0, 1.6990790999999998
RY, 24, 1, 1.7341747499999998
RY, 24, 2, 1.7708980799999998
RY, 24, 3, 1.75898625
RY, 24, 4, 1.7708024999999998
RY, 24, 5, 1.92236686
RY, 24, 6, 1.8045081099999998
RY, 24, 7, 1.8202442899999998
RY, 24, 8, 1.84044154
RY, 24, 9, 1.8484163900000001
RY, 24, 10, 1.83871155
RY, 24, 11, 1.81463833
RY, 24, 12, 1.8474818100000001
RY, 24, 13, 1.8118448100000002
RY, 24, 14, 1.9036304300000002
RY, 24, 15, 1.8267530200000002
RY, 24, 16, 1.79417084
RY, 24, 17, 1.85640935
RY, 24, 18, 1.9078099400000001
RY, 24, 19, 1.9268219500000001
RY, 24, 20, 1.9138908
RY, 24, 21, 1.9288834699999997
RY, 24, 22, 1.9786989699999997
RY, 24, 23, 1.9562764799999997
RY, 25, 0, 10.249761059999999
RY, 25, 1, 10.230941510000001
RY, 25, 2, 10.262281810000001
RY, 25, 3, 10.31631532
RY, 25, 4, 10.59729902
RY, 25, 5, 10.454328369999999
RY, 25, 6, 10.31734952
RY, 25, 7, 10.254367989999999
RY, 25, 8, 10.288333569999999
RY, 25, 9, 10.369917189999999
RY, 25, 10, 10.34074307
RY, 25, 11, 10.3332402
RY, 25, 12, 10.33902016
RY, 25, 13, 10.608340590000001
RY, 25, 14, 10.36363206
RY, 25, 15, 10.34669989
RY, 25, 16, 10.32168467
RY, 25, 17, 10.341553280000001
RY, 25, 18, 10.371373290000001
RY, 25, 19, 10.37179868
RY, 25, 20, 10.365601490000001
RY, 25, 21, 10.339337099999998
RY, 25, 22, 10.35474735
RY, 25, 23, 10.59727257
RY, 25, 24, 10.36454692
RY, 26, 0, 20.693386800000003
RY, 26, 1, 20.69071437
RY, 26, 2, 20.70356061
RY, 26, 3, 20.69097265
RY, 26, 4, 20.799223740000002
RY, 26, 5, 20.76427503
RY, 26, 6, 20.79741189
RY, 26, 7, 20.69730697
RY, 26, 8, 20.87507837
RY, 26, 9, 20.76085655
RY, 26, 10, 20.83673456
RY, 26, 11, 20.84260526
RY, 26, 12, 20.88198849
RY, 26, 13, 20.975257730000003
RY, 26, 14, 20.923856299999997
RY, 26, 15, 20.877322109999998
RY, 26, 16, 20.873083110000003
RY, 26, 17, 20.873133789999997
RY, 26, 18, 20.94391773
RY, 26, 19, 20.85655984
RY, 26, 20, 20.99985535
RY, 26, 21, 20.88205958
RY, 26, 22, 20.88634319
RY, 26, 23, 21.127737930000002
RY, 26, 24, 20.825235929999998
RY, 26, 25, 20.840643769999996
RY, 27, 0, 40.889029189999995
RY, 27, 1, 41.116707410000004
RY, 27, 2, 40.92651496
RY, 27, 3, 40.988756640000005
RY, 27, 4, 41.026941040000004
RY, 27, 5, 41.12552161
RY, 27, 6, 41.08243627
RY, 27, 7, 40.930084859999994
RY, 27, 8, 41.22237381
RY, 27, 9, 41.09437956
RY, 27, 10, 41.359669759999996
RY, 27, 11, 41.26970892
RY, 27, 12, 41.33268003999999
RY, 27, 13, 41.47307499
RY, 27, 14, 41.2680945
RY, 27, 15, 41.563559479999995
RY, 27, 16, 41.24943719
RY, 27, 17, 41.35402532999999
RY, 27, 18, 41.361407019999994
RY, 27, 19, 41.34799905999999
RY, 27, 20, 41.464298340000006
RY, 27, 21, 41.38087022
RY, 27, 22, 41.48486128
RY, 27, 23, 41.34277388
RY, 27, 24, 41.220266079999995
RY, 27, 25, 41.25361221000001
